"Path","Line","TableOrObject","AccessType","OwningFeature","ReplacementTarget","EstimatedComplexity","Snippet"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","49","dance_sell_provider_operations","write-or-ddl","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","50","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ADD CONSTRAINT dance_sell_provider_operations_billing_status_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","56","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","WHERE conname = 'dance_sell_provider_operations_refund_status_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","57","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","AND conrelid = 'dance_sell.dance_sell_provider_operations'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","59","dance_sell_provider_operations","write-or-ddl","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","60","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ADD CONSTRAINT dance_sell_provider_operations_refund_status_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","66","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","WHERE conname = 'dance_sell_provider_operations_usage_unit_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","67","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","AND conrelid = 'dance_sell.dance_sell_provider_operations'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","69","dance_sell_provider_operations","write-or-ddl","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","70","dance_sell_provider_operations","reference","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","ADD CONSTRAINT dance_sell_provider_operations_usage_unit_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","76","todox_ai_provider","reference","shared","todox_ai_provider","low","WHERE conname = 'todox_ai_provider_balance_ledger_type_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","76","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","WHERE conname = 'todox_ai_provider_balance_ledger_type_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","77","todox_ai_provider","reference","shared","todox_ai_provider","low","AND conrelid = 'public.todox_ai_provider_balance_ledger'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","77","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","AND conrelid = 'public.todox_ai_provider_balance_ledger'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","79","todox_ai_provider","write-or-ddl","shared","todox_ai_provider","medium","ALTER TABLE public.todox_ai_provider_balance_ledger"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","79","todox_ai_provider_balance_ledger","write-or-ddl","shared","todox_ai_provider_balance_ledger","medium","ALTER TABLE public.todox_ai_provider_balance_ledger"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","80","todox_ai_provider","reference","shared","todox_ai_provider","low","ADD CONSTRAINT todox_ai_provider_balance_ledger_type_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","80","todox_ai_provider_balance_ledger","reference","shared","todox_ai_provider_balance_ledger","low","ADD CONSTRAINT todox_ai_provider_balance_ledger_type_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","86","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","WHERE conname = 'todox_ai_operation_billing_transactions_type_ck'"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","87","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","AND conrelid = 'public.todox_ai_operation_billing_transactions'::regclass"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","89","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","ALTER TABLE public.todox_ai_operation_billing_transactions"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","90","todox_ai_operation_billing_transactions","reference","shared","billing.ai_billing_records / token_transactions","high","ADD CONSTRAINT todox_ai_operation_billing_transactions_type_ck"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","95","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","CREATE INDEX IF NOT EXISTS todox_ai_operation_billing_transactions_operation_idx"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","96","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","ON public.todox_ai_operation_billing_transactions(operation_id, created_at);"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","98","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","CREATE INDEX IF NOT EXISTS todox_ai_operation_billing_transactions_status_idx"
"database\manual\ai-operation-logs\10_harden_ai_operation_logs.sql","99","todox_ai_operation_billing_transactions","write-or-ddl","shared","billing.ai_billing_records / token_transactions","high","ON public.todox_ai_operation_billing_transactions(status, created_at);"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","1","todox_ai_provider","read","shared","todox_ai_provider","low","SELECT 'provider_accounts' AS check_name, COUNT(*) AS row_count FROM public.todox_ai_provider_account"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","1","todox_ai_provider_account","read","shared","todox_ai_provider_account","low","SELECT 'provider_accounts' AS check_name, COUNT(*) AS row_count FROM public.todox_ai_provider_account"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","3","todox_ai_feature_provider_route","read","shared","public.todox_ai_provider_capability + provider account policy","high","SELECT 'feature_provider_routes', COUNT(*) FROM public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","5","dance_sell_provider_operations","read","shared","render.render_jobs + billing.ai_provider_attempts + usage log","high","SELECT 'dance_sell_provider_operations', COUNT(*) FROM dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","7","todox_ai_operation_assets","read","shared","render.render_artifacts","high","SELECT 'operation_assets', COUNT(*) FROM public.todox_ai_operation_assets"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","9","todox_ai_provider","read","shared","todox_ai_provider","low","SELECT 'provider_balance_ledger', COUNT(*) FROM public.todox_ai_provider_balance_ledger;"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","9","todox_ai_provider_balance_ledger","read","shared","todox_ai_provider_balance_ledger","low","SELECT 'provider_balance_ledger', COUNT(*) FROM public.todox_ai_provider_balance_ledger;"
"database\manual\ai-operation-logs\09_verify_ai_operation_logs.sql","12","todox_ai_feature_provider_route","read","shared","public.todox_ai_provider_capability + provider account policy","high","FROM public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","1","todox_ai_provider","write-or-ddl","dance_sell","todox_ai_provider","medium","INSERT INTO public.todox_ai_provider_account"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","1","todox_ai_provider_account","write-or-ddl","dance_sell","todox_ai_provider_account","medium","INSERT INTO public.todox_ai_provider_account"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","6","todox_ai_provider","read","dance_sell","todox_ai_provider","low","SELECT 1 FROM public.todox_ai_provider_account"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","6","todox_ai_provider_account","read","dance_sell","todox_ai_provider_account","low","SELECT 1 FROM public.todox_ai_provider_account"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","10","todox_ai_feature_provider_route","write-or-ddl","dance_sell","public.todox_ai_provider_capability + provider account policy","high","UPDATE public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","14","todox_ai_feature_provider_route","write-or-ddl","dance_sell","public.todox_ai_provider_capability + provider account policy","high","INSERT INTO public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","18","todox_ai_provider","read","dance_sell","todox_ai_provider","low","FROM public.todox_ai_provider_account a"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","18","todox_ai_provider_account","read","dance_sell","todox_ai_provider_account","low","FROM public.todox_ai_provider_account a"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","21","todox_ai_feature_provider_route","read","dance_sell","public.todox_ai_provider_capability + provider account policy","high","SELECT 1 FROM public.todox_ai_feature_provider_route r"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","27","todox_ai_feature_provider_route","write-or-ddl","dance_sell","public.todox_ai_provider_capability + provider account policy","high","UPDATE public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","31","todox_ai_feature_provider_route","write-or-ddl","dance_sell","public.todox_ai_provider_capability + provider account policy","high","INSERT INTO public.todox_ai_feature_provider_route"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","35","todox_ai_provider","read","dance_sell","todox_ai_provider","low","FROM public.todox_ai_provider_account a"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","35","todox_ai_provider_account","read","dance_sell","todox_ai_provider_account","low","FROM public.todox_ai_provider_account a"
"database\manual\ai-operation-logs\08_seed_dance_sell_routes.sql","38","todox_ai_feature_provider_route","read","dance_sell","public.todox_ai_provider_capability + provider account policy","high","SELECT 1 FROM public.todox_ai_feature_provider_route r"
"database\manual\ai-operation-logs\07_extend_dance_sell_jobs.sql","1","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","ALTER TABLE dance_sell.dance_sell_jobs"
"database\manual\ai-operation-logs\07_extend_dance_sell_jobs.sql","27","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_reference_mode_idx ON dance_sell.dance_sell_jobs(reference_mode, created_at);"
"database\manual\ai-operation-logs\07_extend_dance_sell_jobs.sql","28","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_current_stage_idx ON dance_sell.dance_sell_jobs(current_stage, created_at);"
"database\manual\ai-operation-logs\07_extend_dance_sell_jobs.sql","29","dance_sell_jobs","write-or-ddl","dance_sell","dance_sell_jobs","medium","CREATE INDEX IF NOT EXISTS dance_sell_jobs_billing_idx ON dance_sell.dance_sell_jobs(billing_status, refund_status);"
"database\manual\ai-operation-logs\06_create_operation_billing.sql","1","dance_sell_provider_operations","write-or-ddl","billing","render.render_jobs + billing.ai_provider_attempts + usage log","high","ALTER TABLE dance_sell.dance_sell_provider_operations"
"database\manual\ai-operation-logs\06_create_operation_billing.sql","9","dance_sell_provider_operations","write-or-ddl","billing","render.render_jobs + billing.ai_provider_attempts + usage log","high","CREATE UNIQUE INDEX IF NOT EXISTS dance_sell_provider_operations_billing_idem_idx"
"database\manual\ai-operation-logs\06_create_operation_billing.sql","10","dance_sell_provider_operations","reference","billing","render.render_jobs + billing.ai_provider_attempts + usage log","high","ON dance_sell.dance_sell_provider_operations(billing_idempotency_key)"
"database\manual\ai-operation-logs\06_create_operation_billing.sql","13","dance_sell_provider_operations","write-or-ddl","billing","render.render_jobs + billing.ai_provider_attempts + usage log","high","CREATE UNIQUE INDEX IF NOT EXISTS dance_sell_provider_operations_refund_idem_idx"
